,equity
2026-03-05,69347.15581507218
2026-03-06,68568.87340853346
2026-03-09,68046.3847392653
2026-03-10,67202.64076952594
2026-03-11,67703.51064322109
2026-03-12,67906.44957989888
2026-03-13,68021.98515834028
2026-03-16,67830.15612153501
2026-03-17,68067.15817695335
2026-03-18,67629.61844075228
2026-03-19,67817.58332469912
2026-03-20,67385.54651509014
2026-03-23,67897.18515448499
2026-03-24,69002.26773008944
2026-03-25,68605.50181488945
2026-03-26,69121.05813296945
2026-03-27,69712.25230369145
2026-03-30,69419.07134068233
2026-03-31,68988.68423192033
2026-04-01,66778.89449952032
2026-04-02,67487.29245303714
2026-04-06,67763.24490803824
2026-04-07,67537.28032548558
2026-04-08,66376.78368118229
2026-04-09,67120.30990988815
2026-04-10,66696.81116343378
2026-04-13,66612.92790199227
2026-04-14,67026.94094715024
2026-04-15,66734.28001168038
2026-04-16,66902.35411617439
2026-04-17,68075.48776258329
2026-04-20,68350.50938822483
2026-04-21,67950.51220706504
2026-04-22,68255.01948005802
2026-04-23,69129.51696705802
2026-04-24,69415.01560295888
2026-04-27,69246.24968865307
2026-04-28,68803.02349828838
2026-04-29,69388.93707154255
2026-04-30,70723.44309842425
2026-05-01,70807.25653329687
2026-05-04,69685.75270785806
2026-05-05,70792.6050603539
2026-05-06,71446.25153559954
2026-05-07,70445.25212946077
2026-05-08,71748.61162115194
2026-05-11,72711.67053080587
2026-05-12,73043.10656715014
2026-05-13,73404.06164955013
2026-05-14,74080.80871222352
2026-05-15,73539.04863100378
2026-05-18,73432.35228475752
2026-05-19,73007.91008237377
2026-05-20,73409.89235846988
2026-05-21,73368.74461231416
2026-05-22,73816.95751139516
2026-05-26,73995.01871908075
2026-05-27,74052.11024909247
2026-05-28,73595.58739378245
2026-05-29,73181.48929586404
2026-06-01,72683.03193509807
2026-06-02,73727.81003024413
2026-06-03,73241.03898358971
2026-06-04,73454.3246630487
2026-06-05,70576.17328546543
2026-06-08,71572.66411792001
2026-06-09,71298.05893796729
2026-06-10,70179.07497931548
2026-06-11,71994.05606747973
2026-06-12,72520.40454290288
2026-06-15,72732.95342102731
2026-06-16,72317.64783662351
2026-06-17,72433.32797288804
2026-06-18,72722.27166349243
2026-06-22,74146.94307229904
2026-06-23,72224.60877749584
2026-06-24,72493.11892929813
2026-06-25,75107.35784232889
2026-06-26,74046.58009342739
2026-06-29,75428.52589649704
2026-06-30,75551.33853631586
2026-07-01,73466.76113494842
2026-07-02,73110.62768652203
2026-07-06,72903.74073083067
2026-07-07,72103.38209961329
2026-07-08,71057.68019040188
2026-07-09,71082.2499493784
2026-07-10,70877.52752868905
2026-07-13,71155.59685071684
2026-07-14,70981.91778042032
2026-07-15,70811.19755161599
2026-07-16,71508.33490342427
2026-07-17,71127.00821299017
2026-07-20,70823.32066667877
2026-07-21,71429.39530343041
2026-07-22,71279.51397610905
2026-07-23,70995.55729208692
2026-07-24,71400.77928878691
2026-07-27,71401.59984943872
2026-07-28,71807.19517392786
2026-07-29,71179.64796954222
2026-07-30,71021.78458435892
2026-07-31,71207.03810420667
2026-08-03,70738.76296251846
2026-08-04,70998.8835338445
2026-08-05,70074.84589960337
2026-08-06,70160.57758200358
2026-08-07,70266.5923223036
2026-08-10,70521.0988390036
2026-08-11,70072.12452034195
2026-08-12,70040.94740186786
2026-08-13,69976.65276196587
2026-08-14,69684.11078087239
2026-08-17,69575.58559853012
2026-08-18,69956.03164380035
2026-08-19,70504.90607666754
2026-08-20,70106.11796105951
2026-08-21,70921.72396872124
2026-08-24,71171.35616375909
2026-08-25,71144.068704792
2026-08-26,70653.66976810397
2026-08-27,70011.79085447588
2026-08-28,69965.01299733284
2026-08-31,69771.6629725312
2026-09-01,69439.18776432725
2026-09-02,70250.00445654265
2026-09-03,70280.85182524263
2026-09-04,69686.61025954263
