,equity
2025-07-07,60908.93679511646
2025-07-08,60104.745094916456
2025-07-09,60410.993412984615
2025-07-10,60290.53780244982
2025-07-11,60007.60851723391
2025-07-14,60302.30353991396
2025-07-15,60134.210499969835
2025-07-16,60160.73041608926
2025-07-17,60636.25437776653
2025-07-18,60521.807919983155
2025-07-21,60489.676289611634
2025-07-22,60591.75721370544
2025-07-23,61379.36387103757
2025-07-24,61093.40890053274
2025-07-25,61430.1223601525
2025-07-28,61196.73970940503
2025-07-29,61657.30963026404
2025-07-30,62021.31288216404
2025-07-31,61801.89953771882
2025-08-01,60778.80898569825
2025-08-04,61756.7592401592
2025-08-05,61249.6845395592
2025-08-06,61523.84571931181
2025-08-07,61305.83676335427
2025-08-08,61592.05860054302
2025-08-11,61512.105053843035
2025-08-12,62369.78991424302
2025-08-13,62060.24350495797
2025-08-14,62178.75747946442
2025-08-15,61856.789319264426
2025-08-18,61888.815569982646
2025-08-19,61256.95276631493
2025-08-20,61188.906128994786
2025-08-21,60842.01146545026
2025-08-22,61405.63538682675
2025-08-25,61097.08168041326
2025-08-26,61262.78028785855
2025-08-27,61471.74123101418
2025-08-28,61637.969789624985
2025-08-29,61660.49189759552
2025-09-02,61522.56548803205
2025-09-03,61649.38006083966
2025-09-04,62135.01334767348
2025-09-05,62045.459561519616
2025-09-08,61919.979848755545
2025-09-09,61985.12352204158
2025-09-10,62119.51676067508
2025-09-11,62806.99439169661
2025-09-12,62540.25936827881
2025-09-15,63141.89900956026
2025-09-16,63234.616824960256
2025-09-17,63392.718727760264
2025-09-18,64755.86123847713
2025-09-19,64954.58369715508
2025-09-22,65349.73677789909
2025-09-23,65553.66895746278
2025-09-24,65404.614431698945
2025-09-25,65746.18499846094
2025-09-26,66460.96879136094
2025-09-29,66590.7320125547
2025-09-30,66410.39002372182
2025-10-01,67431.61223452984
2025-10-02,67547.4775640504
2025-10-03,67666.45177107539
2025-10-06,67485.67997970486
2025-10-07,66847.22105555065
2025-10-08,67033.87102874773
2025-10-09,66259.92877394114
2025-10-10,65150.836605291115
2025-10-13,66049.94707790186
2025-10-14,65524.56115456736
2025-10-15,66427.66986665774
2025-10-16,67025.14788857137
2025-10-17,66218.48628591461
2025-10-20,67239.83053135776
2025-10-21,65872.36890305778
2025-10-22,64990.08167065597
2025-10-23,65003.71886528864
2025-10-24,65304.23112506573
2025-10-27,66081.06534766575
2025-10-28,65716.82279123811
2025-10-29,65136.23536421391
2025-10-30,64310.41833894539
2025-10-31,64392.40218840241
2025-11-03,64560.36736454273
2025-11-04,63034.012905206975
2025-11-05,63888.08026543361
2025-11-06,63491.67941170589
2025-11-07,63361.343364518645
2025-11-10,63998.658322885414
2025-11-11,64439.83890898541
2025-11-12,64999.45905668541
2025-11-13,63702.61519745503
2025-11-14,63628.906292665124
2025-11-17,62857.379598011285
2025-11-18,62842.52488660065
2025-11-19,62685.20596020151
2025-11-20,61801.076537708126
2025-11-21,62708.10755487085
2025-11-24,62859.42125702853
2025-11-25,63761.64698491909
2025-11-26,63783.962151589905
2025-11-28,63872.44985161109
2025-12-01,62897.07472511111
2025-12-02,62886.32878979214
2025-12-03,63324.99025177948
2025-12-04,63338.65871092559
2025-12-05,63398.61906554049
2025-12-08,63333.3719757273
2025-12-09,63074.25373334149
2025-12-10,64229.41086252769
2025-12-11,64323.281404227695
2025-12-12,63530.78199461652
2025-12-15,63730.15245774136
2025-12-16,63169.28867877711
2025-12-17,62777.73617519246
2025-12-18,62950.294468863794
2025-12-19,63332.319482809726
2025-12-22,64199.83232728741
2025-12-23,64301.23778682996
2025-12-24,64583.63105027325
2025-12-26,64582.61400597326
2025-12-29,63990.8995630458
2025-12-30,63821.285892545806
2025-12-31,63319.86939125609
2026-01-02,64397.75823438065
2026-01-05,65377.33912837309
2026-01-06,66186.89093720182
2026-01-07,65311.87823362806
2026-01-08,65958.43517202455
2026-01-09,66617.88724592453
2026-01-12,66930.69540842455
2026-01-13,66872.21437833324
