,equity
2025-09-19,89550.42821843993
2025-09-22,89974.08223471214
2025-09-23,89484.31840345834
2025-09-24,89199.6014991385
2025-09-25,88788.09227570228
2025-09-26,89296.7601145899
2025-09-29,89547.73113339643
2025-09-30,89885.03955948398
2025-10-01,90191.33246224326
2025-10-02,90295.20855968383
2025-10-03,90293.86847282917
2025-10-06,90617.68342717724
2025-10-07,90281.72354361146
2025-10-08,90820.07513825806
2025-10-09,90556.96764590094
2025-10-10,88109.41343015461
2025-10-13,89461.368904641
2025-10-14,89352.08199854265
2025-10-15,89748.76598267011
2025-10-16,89137.56213319658
2025-10-17,89643.52470413703
2025-10-20,90575.86333424936
2025-10-21,90574.50647244223
2025-10-22,90103.62155458433
2025-10-23,90637.92765804743
2025-10-24,91378.67082739314
2025-10-27,92456.7307421118
2025-10-28,92702.291225024
2025-10-29,92746.82504156616
2025-10-30,91726.77564017665
2025-10-31,92027.66605356353
2025-11-03,92200.37414526708
2025-11-04,91107.47235266892
2025-11-05,91423.2046439353
2025-11-06,90442.286842479
2025-11-07,90531.3295177072
2025-11-10,91944.01741204064
2025-11-11,92154.49178620317
2025-11-12,92205.76817897239
2025-11-13,90675.70225979177
2025-11-14,90660.86883757939
2025-11-17,89816.21602088811
2025-11-18,89061.98783547002
2025-11-19,89406.05533997362
2025-11-20,88043.30361517302
2025-11-21,88920.32036133259
2025-11-24,90229.0987447022
2025-11-25,91077.78041400627
2025-11-26,91706.54804787724
2025-11-28,92207.1165851124
2025-12-01,91786.15119821658
2025-12-02,91956.16220487663
2025-12-03,92274.58326190113
2025-12-04,92342.04993868987
2025-12-05,92517.44665976983
2025-12-08,92239.50560881857
2025-12-09,92159.88581990846
2025-12-10,92771.11462723814
2025-12-11,92986.99135439134
2025-12-12,91987.18604749028
2025-12-15,91848.20720272927
2025-12-16,91597.25282249351
2025-12-17,90589.3566696071
2025-12-18,91273.42122957468
2025-12-19,92100.67664757611
2025-12-22,92674.44712238757
2025-12-23,93098.00962652061
2025-12-24,93425.50388711382
2025-12-26,93416.03108508346
2025-12-29,93083.12615221422
2025-12-30,92969.45252785007
2025-12-31,92280.65156686731
2026-01-02,92449.80514160641
2026-01-05,93065.53740996066
2026-01-06,93619.01373818966
2026-01-07,93317.24093502571
2026-01-08,93307.76813299536
2026-01-09,93924.84880748964
2026-01-12,94072.35151022088
2026-01-13,93884.25219503937
2026-01-14,93422.79029988128
2026-01-15,93677.20741217888
2026-01-16,93598.71140870356
2026-01-20,91693.33770460411
2026-01-21,92751.58640043747
2026-01-22,93236.04784650689
2026-01-23,93269.86860558859
2026-01-26,93743.5170263913
2026-01-27,94117.00179675834
2026-01-28,94107.52899472801
2026-01-29,93920.78667773535
2026-01-30,93640.67306586463
2026-02-02,94106.18058858797
2026-02-03,93310.47340094252
2026-02-04,92858.49249071843
2026-02-05,91698.75669616552
2026-02-06,93457.97610367378
2026-02-09,93908.60847137611
2026-02-10,93660.95875677996
2026-02-11,93639.31620405748
2026-02-12,92192.69926355068
2026-02-13,92257.64383305232
2026-02-17,92406.50326120899
2026-02-18,92872.01910321771
2026-02-19,92627.08311223582
2026-02-20,93296.94678844327
2026-02-23,92344.25577675084
2026-02-24,93015.45967619464
2026-02-25,93800.35383857338
2026-02-26,93279.34140761895
2026-02-27,92831.42262714915
2026-03-02,92884.19730957694
2026-03-03,92065.49070740188
2026-03-04,92715.0519177415
2026-03-05,92198.10161654135
2026-03-06,90989.64495002959
2026-03-09,91786.71731876754
2026-03-10,91639.2146160363
2026-03-11,91524.19244915039
2026-03-12,90134.40400154027
2026-03-13,89624.22955370869
2026-03-16,90536.32395295084
2026-03-17,90774.48422694587
2026-03-18,89507.84220573027
2026-03-19,89287.26235470342
2026-03-20,88007.26856236323
2026-03-23,88931.34136873379
2026-03-24,88632.81485983008
2026-03-25,89126.74078864449
2026-03-26,87535.05187693608
2026-03-27,86042.41114951392
2026-03-30,85754.73926230383
2026-03-31,88247.44333085553
2026-04-01,88912.34584896082
2026-04-02,88992.40683275947
2026-04-06,89413.06426971454
2026-04-07,89452.40385178223
2026-04-08,91730.72116355391
2026-04-09,92259.91622539633
2026-04-10,92198.8673999414
2026-04-13,93099.87423749932
2026-04-14,94234.27985379922
2026-04-15,94977.88649389605
2026-04-16,95211.2770897344
2026-04-17,96361.97295786013
2026-04-20,96169.27048661122
2026-04-21,95539.66205939006
2026-04-22,96507.16153543875
2026-04-23,96132.64449177607
2026-04-24,96877.60813006174
2026-04-27,97044.50595102759
2026-04-28,96572.28912921871
2026-04-29,96557.36405848543
2026-04-30,97518.0794982619
2026-05-01,97788.11259112442
2026-05-04,97429.87748000216
2026-05-05,98211.48361531203
2026-05-06,99576.56624021775
2026-05-07,99271.25555866011
2026-05-08,100090.84455061224
2026-05-11,100318.80769922204
2026-05-12,100166.8350853712
2026-05-13,100727.25365267636
2026-05-14,101522.41981400872
2026-05-15,100301.1773605416
2026-05-18,100230.61413662943
2026-05-19,99562.99789490986
2026-05-20,100583.41361761949
2026-05-21,100782.88348656986
2026-05-22,101179.11809290513
2026-05-26,101850.80478366438
2026-05-27,101833.16598931683
2026-05-28,102394.93323552546
2026-05-29,102650.0412576547
2026-06-01,102929.57224678542
2026-06-02,103069.34183280263
2026-06-03,102346.0875742859
2026-06-04,102732.81596506761
2026-06-05,100081.34679072576
2026-06-08,100307.95321391016
2026-06-09,100013.49715404613
2026-06-10,98436.73331307103
2026-06-11,100109.84838967059
2026-06-12,100651.2632542991
2026-06-15,102426.14855808455
2026-06-16,101815.52733135098
2026-06-17,100544.06571626641
2026-06-18,101589.42033805278
2026-06-22,101269.72574845667
2026-06-23,99799.08543940999
2026-06-24,99752.8285761223
2026-06-25,99897.0349324993
2026-06-26,99174.64628880717
2026-06-29,100808.5300704307
2026-06-30,101593.5074256632
2026-07-01,101456.10188051092
2026-07-02,101322.78342296905
2026-07-06,102207.06699671628
2026-07-07,101721.39025307288
2026-07-08,101407.13129360895
2026-07-09,102265.56862064624
2026-07-10,102706.34536280906
2026-07-13,101920.01114576941
2026-07-14,102281.89214961356
2026-07-15,102687.29992732382
2026-07-16,102130.87679910821
2026-07-17,101120.06712337672
2026-07-20,100956.82351441814
2026-07-21,101798.93744886982
2026-07-22,101680.56901991738
2026-07-23,100424.88977110531
2026-07-24,100526.91803251968
2026-07-27,100548.69383018994
2026-07-28,100789.48449856373
2026-07-29,99238.5918621547
2026-07-30,100902.40065881323
2026-07-31,101628.88470940114
2026-08-03,103076.38403968504
2026-08-04,104934.7432800004
2026-08-05,104725.23448846876
2026-08-06,104557.90379189973
2026-08-07,105197.30960966274
2026-08-10,105166.01941353524
2026-08-11,104829.9929756864
2026-08-12,105092.55112244507
2026-08-13,105825.83598425772
2026-08-14,105616.32719272606
2026-08-17,105117.04050734789
2026-08-18,104406.89662429802
2026-08-19,104625.91981428694
2026-08-20,103747.08018995728
2026-08-21,104171.53326677106
2026-08-24,103865.43184395724
2026-08-25,104197.37951348099
2026-08-26,104220.51217295839
2026-08-27,104903.45294749117
2026-08-28,104665.37600273165
2026-08-31,104352.47376869312
2026-09-01,103635.52907441858
2026-09-02,104095.35125206664
2026-09-03,105185.0649854022
2026-09-04,104779.65734407367
